straat,lat,lon
Hoogpoort,51.05440886244652,3.7263037142831266
Koophandelsplein,51.05026898506286,3.721034266427155
Braemkasteelstraat,51.03741911626247,3.762315042627034
Kazemattenstraat,51.05534485888244,3.7377669276891607
Opgeëistenlaan,51.06476091898938,3.7173518576658133
Botestraat,51.08800173016456,3.7034056574020946
Spaanskasteelplein,51.05425370314062,3.738336196112444
,51.05613760409932,3.7299900190490702
Land van Rodelaan,51.03484433372304,3.7555199793636267
Opgeëistenlaan,51.064950420597974,3.717044348583391
Oude Beestenmarkt,51.053996001775204,3.7311451487717537
,51.053954498471526,3.731046134626693
Koophandelsplein,51.0503739478934,3.7208574955190703
Botestraat,51.08850007427216,3.704108670668764
Koningin Maria Hendrikaplein,51.03724717580814,3.710645025638719
Koningin Fabiolalaan,51.037727098918,3.7066455643620846
Hundelgemsesteenweg,51.03370098470024,3.7408130994230944
Braemkasteelstraat,51.03744522925592,3.762422839413153
Antwerpenplein,51.05771521635369,3.7409580073051463
Karel Van Hulthemstraat,51.044137327108515,3.7230824979030133
Ter Linden,51.00326620994388,3.710937841219415
Kleinkouterken,51.026996737001326,3.6712470248661653
Botestraat,51.08801679022427,3.703387892720063
Botestraat,51.08848646761639,3.7040802491402705
Karel Van Hulthemstraat,51.044098228717345,3.7230682950756906
Land van Rodelaan,51.03554433646451,3.757687109140444
Koningin Fabiolalaan,51.03779583394485,3.7063442413321193
Botestraat,51.08805456420313,3.703343995026469
Hoogpoort,51.054432025931966,3.7262421499187006
Volmolenstraat,51.0553912535692,3.733142859734705
Hundelgemsesteenweg,51.03411419532633,3.7397347173113844
Karel Van Hulthemstraat,51.04408351055595,3.7230594866022857
Koningin Maria Hendrikaplein,51.03719191413323,3.710449082639402
Ter Linden,51.00330641436884,3.710981946999916
Ter Linden,51.00331930235851,3.7109527685245047
Braemkasteelstraat,51.03742201829265,3.7623270198647014
Opgeëistenlaan,51.064933090226106,3.7170216537849368
Botestraat,51.08806206072025,3.7033351436243427
Afsneedorp,51.03102589478986,3.6680574551713105
Koophandelsplein,51.05024811468909,3.7210474299794316
Koningsdonkstraat,51.03357373911815,3.782058764583947
Botestraat,51.088107283292885,3.7032820295313558
Krijgslaan,51.02696780008873,3.7123067760424275
Botestraat,51.08804695107129,3.7033524699128817
Koningin Maria Hendrikaplein,51.03721391164587,3.7105271880340553
Kleinkouterken,51.0269869484714,3.6712796519086397
Land van Rodelaan,51.034776027618214,3.755378476703296
Land van Rodelaan,51.03553590042004,3.7575323000199545
Nieuwbrugkaai,51.05539622385274,3.7334779137805048
Koningin Maria Hendrikaplein,51.037169916969034,3.7103709774197364
Land van Rodelaan,51.03554830202643,3.757562023832937
Aaigemstraat,51.03875465812725,3.705889838430094
Krijgslaan,51.026958728122864,3.7122578729906914
Blandijnberg,51.044016202282776,3.7256218313124028
Kazemattenstraat,51.05532274292251,3.7377769109830625
Koningin Astridlaan,51.0362222610018,3.714878424868089
Kortrijksesteenweg,51.03662632304801,3.7166342410917563
Bommelstraat,51.03249354653447,3.726486776243266
Franklin Rooseveltlaan,51.04240563343525,3.7327251517726663
Schoolkaai,51.05605578862691,3.736588052474554
Blandijnberg,51.044033355139284,3.724940969015389
Koning Willem I-kaai,51.05758673687357,3.7317851639739383
Karel Lodewijk Ledeganckstraat,51.0366142508951,3.7245603549509894
Bommelstraat,51.03252811547565,3.726549017854785
Karel Lodewijk Ledeganckstraat,51.036601525344416,3.724157091700231
Wolfputstraat,51.09315797260612,3.7643581864899245
Koningin Astridlaan,51.03620934062987,3.714800330727007
Bagattenstraat,51.047483227781136,3.7227358611075685
Blandijnberg,51.04400255924126,3.725259233285721
Karel Lodewijk Ledeganckstraat,51.03658371578809,3.724257549060001
Blandijnberg,51.04402358241461,3.724849017410852
,51.05224550715809,3.7211608461204717
Karel Lodewijk Ledeganckstraat,51.03659591258752,3.7246397966429243
Wolfputstraat,51.09323944414926,3.7644769270931073
Abeelstraat,51.05056828355582,3.7332558236511457
Steendam,51.057896101679326,3.7293686024886696
Wolfputstraat,51.09318865276011,3.7645057350401583
Steendam,51.05792195807847,3.7292048954766233
Bagattenstraat,51.04747104571755,3.722295147289363
Kasteellaan,51.04946019958285,3.7396101533213932
Voldersstraat,51.05224138932812,3.7248680774009753
Karel Lodewijk Ledeganckstraat,51.036581113949715,3.724158618624642
Karel Lodewijk Ledeganckstraat,51.03658771263436,3.7243904679027224
Blandijnberg,51.04400201400742,3.7252841716266283
Blandijnberg,51.04402299954972,3.724873953295684
Steendam,51.0579346388117,3.7291627480634433
Koningin Astridlaan,51.03620584418935,3.714695736062566
Kortrijksesteenweg,51.03662946075486,3.716698784896576
Blandijnberg,51.04399998138719,3.725347584418968
Blandijnberg,51.044031351686556,3.725009662683956
Wolfputstraat,51.093164508453484,3.764302975946176
François Benardstraat,51.042390976267356,3.733006666737351
Blandijnberg,51.04401066810087,3.724914657071798
Karel Lodewijk Ledeganckstraat,51.03659520211182,3.72461487205914
Steendam,51.057871714784596,3.7291869101381003
Karel Lodewijk Ledeganckstraat,51.03662305161732,3.72483056285627
Kortrijksesteenweg,51.03662664981976,3.716659184443785
Blandijnberg,51.04402524642798,3.7252855452412277
Hoogpoort to,51.054730787664816,3.7251981276850263
Wolfputstraat,51.0931895080747,3.764370603907925
Ijskelderstraat,51.06493633176167,3.7082498218265862
,51.05669933930981,3.735505190810874
Koningin Astridlaan,51.036229738339976,3.714702700744025
Bagattenstraat,51.04758377438525,3.7249425417044724
Koningin Astridlaan,51.03624620172714,3.714885403039871
Kasteellaan,51.04942241849034,3.739550079813706
Koning Willem I-kaai,51.057608596423655,3.731768330523496
Eugeen Zetternamstraat,51.02744713822217,3.752081203275961
Abeelstraat,51.05021165430491,3.7325482190503636
Karel Lodewijk Ledeganckstraat,51.03658300532137,3.7242326245891966
Steendam,51.0578816223397,3.7292594238575605
Blandijnberg,51.04403393822658,3.724916032796019
Karel Lodewijk Ledeganckstraat,51.03657927405323,3.7240940435043757
Karel Lodewijk Ledeganckstraat,51.03659381116423,3.7245618841935815
Blandijnberg,51.044031934756084,3.7249847266325222
Edward Anseeleplein,51.05804235541002,3.7258967704767345
Blandijnberg,51.04400866435804,3.7249833507805263
Hoogpoort to,51.05470720279958,3.7252967719842625
Désiré Van Monckhovenstraat,51.03820915034347,3.7143459905440825
Karel Lodewijk Ledeganckstraat,51.03660815249035,3.7243889386457893
Hoogpoort to,51.05474322355012,3.7251525847164517
Steendam,51.057926911950524,3.7292411529152085
Steendam,51.05788648173001,3.7292958705604162
Steendam,51.0579445464262,3.729235262149365
Schoolkaai,51.056059925085194,3.736639612127167
Wolfputstraat,51.09319908704241,3.7644190553385704
Karel Lodewijk Ledeganckstraat,51.03660226403951,3.7241820139803883
Blandijnberg,51.04401012265097,3.7249395956193267
Karel Lodewijk Ledeganckstraat,51.03658825249008,3.724431069101972
Herfststraat,51.03467938444243,3.7289476401836303
Zwijnaardsesteenweg,51.02644093249161,3.721915092693116
Steendam,51.05791700440491,3.729168638746795
,51.054713638118805,3.7252701661128818
Begijnhoflaan,51.05878603260702,3.7110647808042487
Blandijnberg,51.044023797035386,3.725324021829429
Karel Lodewijk Ledeganckstraat,51.03660866369772,3.7244295419745814
Kozijntjesstraat,51.05275068528117,3.7333938495642567
Zwijnaardsesteenweg,51.02646477246253,3.7219253232072265
Ketelvest,51.049136379067164,3.7227197598538906
Justus de Harduwijnlaan,51.06647322755497,3.728696963333704
Ekkergemstraat,51.050184007215385,3.7032509378715925
Zieklien,51.03071409588831,3.7112202011867574
,51.051385139046936,3.705900827802186
Uilkensstraat,51.03120126406978,3.7246445855528654
Tinnenpotstraat,51.05850485091876,3.7182188779069034
Kikvorsstraat,51.022093672645525,3.715655047526386
Begijnhoflaan,51.05923276568083,3.7118038127310578
Kroonstraat,51.057520404343286,3.7024317128916926
Kiekenstraat,51.06416915526824,3.697855328499689
Gillis Coppinsstraat,51.0622247195304,3.7270762877498087
Kiekenstraat,51.0642499612778,3.6979182317053727
Duifhuisstraat,51.03989692642703,3.7027022461938945
Ossenstraat,51.05203605263971,3.7390826262428365
Stokerijstraat,51.06374603929129,3.7324257486017753
Brugsesteenweg,51.06634729887823,3.688837440987535
Stokerijstraat,51.06382040385783,3.731046400325329
Tolhuislaan,51.063043525139086,3.7252741963360334
Raketstraat,51.04043032446334,3.7115363368955543
Filips Van Marnixstraat,51.04062640999057,3.71798325726666
,51.051476645495896,3.7047848665233416
Guldenspoorstraat,51.045151081313136,3.7291102906731184
Kikvorsstraat,51.02266586380777,3.716210690315596
Maaltebruggestraat,51.0298725078265,3.710049062633318
Citadellaan,51.03860508103027,3.729113136791722
Begijnhoflaan,51.059398502693064,3.7120892056445247
Zwijnaardsesteenweg,51.02561483335455,3.72114092762846
Kortrijksesteenweg,51.03145361252921,3.7137387396005983
Rommelwaterpark,51.052277847548204,3.7399843559412598
Bouwmeestersstraat,51.050626317735926,3.7489609858617907
Petrus De Meyerestraat,51.03606273692513,3.7450487638380556
Sint-Martensstraat,51.04985417080314,3.7179967119228716
,51.05768590457534,3.712976553936339
Karel Mirystraat,51.06310446362833,3.72976762147615
Tolhuislaan,51.06571050577426,3.7268271522311496
Olifantstraat,51.039625277542676,3.7346540105131587
Gelukstraat,51.058794353105355,3.7285205967588575
Azaleastraat,51.06051774866105,3.751069557885128
Frans van Ryhovelaan,51.069873919103536,3.7080680133467174
Meerhem,51.06375413090473,3.728342869891972
Meersstraat,51.03979950359119,3.7124898493065386
Albatrosstraat to,51.08803798261908,3.728453056565537
Adolf Papeleupark,51.029508406502615,3.748841677907764
Botestraat,51.08836076177237,3.7029954014799036
Vrijheidslaan,51.03013934674604,3.722348160323008
Adolf Papeleupark,51.02974377321677,3.7491004172512996
Jasmijnstraat,51.07267279672062,3.707882481618094
Klinkkouterstraat,51.050566833129345,3.749072742105742
Eendrachtstraat,51.0486400831099,3.7430719427007957
Fluweelstraat,51.06717594814932,3.6886983147077803
Kortrijksesteenweg,51.04180765894796,3.7187706072528006
Lostraat,51.03716517289593,3.714161967541489
Kerkstraat,51.04476997143234,3.7546892805548815
Ekkergemstraat,51.050664713372996,3.7042587648815255
Pekelharing,51.04900013143935,3.719480753329072
,51.02284847083143,3.7009542230776655
Rerum-Novarumplein,51.02325684919836,3.7175523636390078
Rerum-Novarumplein,51.022631721110464,3.717544914597359
Wondelgemstraat,51.06150588754504,3.710363120210559
Forelstraat,51.04877509872213,3.7430118558712375
,51.0479786176705,3.7199218094021047
,51.061369427775126,3.717512816554258
Isegrimstraat,51.06408112248933,3.6892210173537254
Landbouwersstraat,51.07491867168984,3.731281344469297
Dampoortstraat,51.056959083069536,3.73747534014307
Pannestraat,51.06350045412625,3.7047564421591166
Aambeeldstraat,51.05884277492911,3.7027026316924507
Noordstraat,51.05729114774564,3.7083325276174346
Bouwmeestersstraat,51.05068414522496,3.748963361360653
Saffierstraat,51.02056726363984,3.7133818098497424
Weldadigheidstraat,51.03416715226056,3.744665871259558
Gouvernementstraat,51.052263624324496,3.7271101208291
Jenny Tanghestraat,51.03538017962459,3.734735799963197
,51.060598643577265,3.7169869480176736
,51.059812328140524,3.7207204787780657
Schoolstraat,51.05853051053203,3.7497685956100666
Meelstraat,51.06066644291623,3.716978842111021
Hippoliet Persoonsstraat,51.03885793065946,3.7580140556852673
Heilig hartstraat,51.0534576969582,3.7477200437676594
Lieremanstraat,51.05625746335752,3.699148727935
Groendreef,51.061115796712315,3.7041714638653023
Rooigemlaan,51.062372564913346,3.6941535566529344
Nekkersputstraat,51.062290393891054,3.6896410639600195
Groendreef,51.068891602842406,3.694537482661133
Pierre De Geyterstraat,51.06140008825909,3.725737260783721
Rooigemlaan,51.0650605619114,3.697000830035408
Batterijstraat,51.06006404858197,3.7050355761812552
Groendreef,51.06552574182177,3.6993943799529734
Linnenstraat,51.06846359680247,3.6914904393909147
Ramen,51.05543129474467,3.716356610381498
Posthoornstraat,51.04207522906726,3.7436926792988863
Ridderstraat,51.05500177856958,3.728774070052579
Karel Antheunisstraat,51.045952887425756,3.733609959241043
,51.047991872991155,3.743943857894064
Goudenleeuwplein,51.05406847060273,3.7237223184004558
Oude Brusselseweg,51.041424955012836,3.747463832235071
,51.04781201299966,3.7119908381846085
Meersstraat,51.04034731764673,3.713270928757203
Brabantdam,51.05060572710272,3.7281544695572837
Oscar Colbrandtstraat,51.05474194361375,3.753295749159403
Oudburg,51.058545734386115,3.7243187346051547
Oude Brusselseweg,51.035928160453786,3.7573989363461555
Biesbilkstraat,51.08249096136502,3.713327193851854
Monterreystraat,51.034265042878665,3.7217098338714933
Walstraat,51.032741340394686,3.7475317550668708
Klinkkouterstraat,51.05173450564885,3.748662029861573
Peperstraat,51.055603108955744,3.7142507943593235
Blankenbergestraat,51.03690352234509,3.7146432260564586
Sint-Sebastiaanstraat,51.088458591663894,3.714184066533294
Kortrijksesteenweg,51.035851998271355,3.7162050792552135
Vijfwindgatenstraat,51.0447404895128,3.7350212401095377
Kapittelstraat,51.05324448645869,3.726721965946254
Gagelstraat,51.066792418576966,3.7198310608607636
Heilig-Hartplein,51.05439614480126,3.749373076494352
,51.045626870208146,3.717837819315855
Parklaan,51.034463035776646,3.7171680133961122
Kortrijksesteenweg,51.037808003148974,3.7152225442231734
Kortrijksesteenweg,51.0375536843111,3.715605598826289
Speldenstraat,51.058547816854194,3.726151129752192
,51.04872176110588,3.7098395781873235
Gustaaf Callierlaan,51.04049268912476,3.7347355455835443
Louis Van Houttestraat,51.041292571253265,3.7444314978415236
Meulenbilkstraat,51.08333811998223,3.7127391530630187
Holmerestraat,51.082023890713266,3.7124428130692095
Lucas de Heerestraat,51.03345354655366,3.721674803632455
Gildestraat,51.05486383500972,3.7303178648380215
Begijnhoflaan,51.059148008663435,3.711662477393352
Patijntjestraat,51.03906088888012,3.708722244936167
Posthoornstraat,51.04168699326192,3.7427728417630552
Roodborstjesstraat,51.0811905142412,3.7048473883935538
Biezenstuk,51.05928496512031,3.694233268090148
Doorgangstraat,51.033981497483154,3.743587314883639
Tinkstraat,51.04642910391525,3.7424167844450915
Ijkmeesterstraat,51.05652193255016,3.730753640839989
Puinstraat,51.05226420239835,3.7380373447574353
Ridderstraat,51.05511531188459,3.728626501183336
,51.05630167474767,3.717260219499016
Duifhuisstraat,51.03891796304701,3.704805751855097
Karel Lodewijk Ledeganckstraat,51.03654207231599,3.725662727066352
Kortrijksesteenweg,51.03908291556315,3.7161187964670424
Distelstraat,51.038960101088946,3.706216792853938
Eedverbondkaai,51.04157785060351,3.7130120219827
,51.046008671652906,3.7411545553889702
Louis Van Houttestraat,51.04081932147677,3.7439467080885613
Duifhuisstraat,51.04006333716282,3.702512309802098
Burgstraat,51.05651552224833,3.718378277646488
Hagelandkaai,51.05630764570246,3.7359159515403864
Frederik Burvenichstraat,51.03901067211597,3.747743483156249
Ferdinand Lousbergskaai,51.052408681019685,3.7358406904576924
Achtermuide,51.075785227771405,3.7312691046907123
Achilles Musschestraat,51.03073632449734,3.728328722230758
Krijtestraat,51.07748279850415,3.766676498862378
Brusselsesteenweg,51.04044111406926,3.743037049797505
Brugsesteenweg,51.07591030246963,3.6785754854348625
Antwerpsesteenweg,51.059445205899166,3.7459204590174737
Maurice De Weertstraat,51.04632134154591,3.7163466634389217
Ferdinand Lousbergskaai,51.05256556394286,3.7357613814535946
Berouw,51.064164445519104,3.7259853651347217
Strandlaan,51.04571640294614,3.6888456650527433
Blekerijstraat,51.0596447174675,3.7323100897284047
Gebroeders Vandeveldestraat,51.05087789193332,3.719194410825676
Kortrijksesteenweg,51.01802961970161,3.6716306818121835
Recollettenlei,51.05055700919694,3.719881903357059
De Pintelaan,51.026370994149985,3.7200087343103645
Oude Brusselseweg,51.03775429930481,3.753995803179426
Maaltebruggestraat,51.03119493316992,3.712929814038819
Sint-Pietersaalststraat,51.03037100067636,3.715739026045136
Koningin Maria Hendrikaplein,51.036759557675715,3.7112178880387483
Sportstraat,51.04171434498278,3.706921282011449
Kasteellaan,51.05411351732859,3.7394644589088273
Tussen Bermen,51.03071314277481,3.7318781530491165
Gasmeterlaan,51.0658342250281,3.7119945576450455
Nekkersputstraat,51.06154274027931,3.6900048839501554
Sint-Pietersnieuwstraat,51.04657196600404,3.727082684643094
Kruisboogstraat,51.05224769757945,3.7072771589820626
Koolkapperstraat,51.051994755869906,3.7024712111319618
Zandvoordestraat,50.996711445694416,3.707207863181519
Meulesteedsesteenweg,51.07604065281622,3.73053225172565
Lucas Munichstraat,51.055736520545885,3.7378290004279826
Bomastraat,51.061488161814765,3.7329260056871187
Justus de Harduwijnlaan,51.06701022305359,3.7286790188180023
Meerhem,51.06563307622272,3.7284894040957592
,51.06134718767792,3.7175179072503552
Molenaarsstraat,51.06137070718546,3.7181865491713415
Sint-Baafsdorp,51.05310116497419,3.7386685007647076
Karel Mirystraat,51.063110234510376,3.7298021527036798
Sint-Margrietstraat,51.05930060497383,3.7208671954385744
Hilarius Bertolfstraat,51.035573641226804,3.746652329056298
Blekerijstraat,51.05986895897502,3.730776836668219
Koningin Elisabethlaan,51.037114670765725,3.7136729915507853
Visserij,51.0488298755435,3.7380631105421753
Visserij,51.04744689823094,3.7386303205228373
Louis De Smetstraat,51.041544891669865,3.7436941082532007
,51.06273677731962,3.734919128918319
Voskenslaan,51.03024808973725,3.70601176200871
Nachtegaalstraat,51.06426446432505,3.7755355163324165
Spaanskasteelplein,51.05411842412929,3.737758892398002
Koningin Elisabethlaan,51.0371559711785,3.713412268040825
Koningin Elisabethlaan,51.03688797718564,3.7130171343268894
Meersstraat,51.04068068059302,3.7143153777789415
Koningin Elisabethlaan,51.03697910358552,3.7132795447977758
Putkapelstraat,51.02277116766508,3.692989766388333
Gentstraat,51.09339587930968,3.758185915770223
Botestraat,51.088437738804544,3.7039837365740014
Scandinaviestraat,51.069478222323,3.7388742125231342
Ekkergemstraat,51.05017381716405,3.703213244920708
Nieuwewandeling,51.05428055766821,3.704117116522783
Ferdinand Lousbergskaai,51.0489508261751,3.738676382133861
Godshuizenlaan,51.04320936667401,3.716400617734607
Bollebergen,51.01287968194556,3.704474857559591
Korenbloemstraat,51.051851419215446,3.7065560503754713
,51.05247806965207,3.7062409011154838
,51.04544176613179,3.707055383646601
Voskenslaan,51.02798993046968,3.7084083888226638
Kruisboogstraat,51.052587109875695,3.7063037937433174
Jan Delvinlaan,51.047015426685064,3.746272779170574
Bijlokevest,51.04828352542194,3.7102781752895417
Rozemarijnstraat,51.05025134356433,3.709272244307786
Bollebergen,51.01369366282398,3.7052815073031224
Nieuwewandeling,51.05431901567517,3.7039080471151453
Kreeftstraat,51.044589855049985,3.741268108268437
Land van Waaslaan,51.05852045110465,3.747589110574847
Einde Were,51.05309222775095,3.6985530274121423
Bollebergen,51.01400062552348,3.7054938300613074
Martelaarslaan,51.04887124517658,3.708759284664673
Drongensesteenweg,51.05780416871434,3.701768255432049
Kokerstraat,51.057835028130725,3.699270309857766
Van den Heckestraat,51.03542128124711,3.7458329957366496
Gentbruggestraat,51.050242644301214,3.7526304849147465
Antwerpsesteenweg,51.061607531113935,3.7491914522478944
Van den Heckestraat,51.03515343515277,3.746058162217025
Koekoeklaan,51.02981610499202,3.7233399073924254
Haspelstraat,51.058294136743164,3.702029883206058
Oude Brusselseweg,51.04094281212426,3.749026647502794
Filips van Marnixstraat,51.04024670819374,3.7189042834555437
Rerum-Novarumplein,51.02290644971792,3.718493656282923
Huidevetterken,51.062666154355966,3.7289913302977675
Rooigemlaan,51.05483045793372,3.6978764048574257
Drongensesteenweg,51.05581177831353,3.6933662190846412
Visitatiestraat,51.06255357395224,3.7486589794498015
Willem van Nassaustraat,51.039514713370544,3.718462380220073
Emanuel Hielstraat,51.04106317310955,3.7615531114455987
Boer Janssensstraat,51.04098489325808,3.7757491622876747
Leo Tertzweillaan,51.043750365396356,3.7508818595090347
Robiniahof,51.044080527205736,3.767601863441001
Hubert Frère-Orbanlaan,51.03996127662019,3.736387052581696
Vredestraat,51.04356051515779,3.753156209431106
Dulle-Grietlaan,51.04557152959828,3.750210275190107
Clarissenstraat,51.04402187279102,3.7360442738848865
Tweekapellenstraat,51.04393667787168,3.7559072802489317
Jules de Saint-Genoisstraat,51.02721461106184,3.7555629558151535
Frederik Burvenichstraat,51.04059957568395,3.7557816063423584
Maurice De Weertstraat,51.046190917035524,3.7164155109038703
Jozef Plateaustraat,51.046193676478126,3.7247710620596197
Sasstraat,51.0426328977255,3.744286482332918
,51.04911806319439,3.7173995497204446
Frans van Ryhovelaan,51.06976785180848,3.707974776039979
Dahliastraat,51.070736541008884,3.7066811371377533
Olifantstraat,51.03911693208224,3.732880149158825
Bommelstraat,51.03265542928578,3.7268770616282128
Lamoraal van Egmontstraat,51.03880718224222,3.7174612585324756
Fuchsiastraat,51.069363002714866,3.707491970515506
Oude Houtlei,51.05002953025751,3.7173149178048397
Fuchsiastraat,51.069657528633385,3.706530492819287
Jan-Baptist Boterdaelestraat,51.04706829535507,3.713333926566909
Salviastraat,51.061835328874004,3.755448339764127
Toekomststraat,51.051573979938475,3.7481674982707265
Verkortingstraat,51.0646745572653,3.752139220752398
Antwerpsesteenweg,51.06329413244284,3.7507902481817963
Brandstraat,51.05165760952151,3.7164223933461615
Johannes Hartmannlaan,51.05728745786823,3.751578079821087
Salviastraat,51.06263236319396,3.7541657480655144
Doorgangstraat,51.034517446097425,3.741719640305781
Heiveldstraat,51.063255671128346,3.75740600007911
Verkortingstraat,51.06467192626062,3.752304176107927
Visitatiestraat,51.064646365691814,3.7484678233475046
Kanunnikstraat,51.043526387265814,3.722129032205157
Citadellaan,51.038605507151146,3.729141621936732
Charles de Kerchovelaan,51.039382180933195,3.7243400957994184
Jan-Baptist Guinardstraat,51.04671013687537,3.724708155735082
Kortrijksepoortstraat,51.04501576652478,3.7221373341481874
Eekhout,51.04164433015342,3.7218067753465673
Willem Tellstraat,51.04636584197276,3.723785420199191
Drongenstationstraat,51.048725744839025,3.658301641949095
Diksmuidestraat,51.03135140948765,3.7220034506407247
Kortrijksepoortstraat,51.044121696487124,3.721791502975996
Sint-Kwintensberg,51.04521140098234,3.7235080799794393
Fonteineplein,51.06165546246519,3.696244325390893
Kikvorsstraat,51.0236414169798,3.7181318192872204
Lucas de Heerestraat,51.0334772371183,3.72166022176922
Krekelberg,51.053160450537625,3.7500605842085575
Neermeerskaai,51.04488865369728,3.7019367611489358
Gordunakaai,51.04326913227448,3.705191452691079
Veronicastraat,51.07626705927159,3.7128281918437485
Kolveniersgang,51.060384863829704,3.7151159404831136
Kantienberg,51.04148244125621,3.7286468384119673
Jakob Jordaensstraat,51.04283921153225,3.723017962053046
Mimosastraat,51.07310617039585,3.706119133406629
Ter Platen,51.0387822600795,3.730102623906957
Smidsestraat,51.03784583776593,3.711884844293134
Destelbergenstraat,51.051143716095204,3.7571710440779715
Lijnmolenstraat,51.06876415860995,3.760563501205962
Kikvorsstraat,51.02055887548,3.712240112267759
Luxemburgstraat,51.055607962649646,3.7176768483797935
Kouter,51.05033695497889,3.725158093415585
Koningin Maria Hendrikaplein,51.03727117492857,3.7105392305297973
Francisco Ferrerlaan,51.069788050194745,3.7030839066574583
Koningin Maria Hendrikaplein,51.0373292551807,3.7107426482998442
Koningin Maria Hendrikaplein,51.03712694363627,3.710217756178536
Landbouwersstraat,51.07515352498699,3.732571315938569
Houtdoklaan,51.070638679987795,3.7311539442927337
Galvestonstraat,51.07786229817598,3.732088874858209
Houtdoklaan,51.07063906241371,3.731183644841915
Meulesteedsesteenweg,51.0816812807618,3.7282167052912394
Meulesteedsesteenweg,51.077977097363416,3.7301624366980577
Meulesteedsesteenweg,51.08514257096155,3.7274847011949075
Meulesteedsesteenweg,51.08400065213539,3.7272425283544925
Zaamslagstraat,51.07273934933942,3.731488947839683
Wittemolenstraat,51.055800542350916,3.7485205028013815
New-Yorkstraat,51.077545639642864,3.728564375302222
Apostelhuizen,51.05233573758365,3.733441081232394
Gebroeders Van Eyckstraat,51.05328071676772,3.732684766961942
Reep,51.05353524413613,3.7314470784938014
Begijnhoflaan,51.05990465628823,3.7116509126626793
Bevrijdingslaan,51.06114353238305,3.70096926256246
Centrumplein,51.035647905731494,3.740576509334592
Tussen 't Pas,51.05596575718443,3.732292775697173
Gaspar de Craeyerstraat,51.04201189377916,3.721938149597647
Korte Meer,51.05095835150709,3.7225915565375334
Korte Meer,51.050486203112555,3.7224799974115648
Lange Boomgaardstraat,51.051609648149764,3.732033828419468
Ham,51.060968148356565,3.7339934016759555
Elyzeese Velden,51.062165855489035,3.704105694893323
Braemkasteelstraat,51.036374393013446,3.7655783124589477
Brusselsesteenweg,51.031610597875414,3.7605416105865843
Braemstraat,51.03401992943989,3.763615839098876
Henri Bouckaertstraat,51.03218481666928,3.761830907706492
Wegelakker,51.02631152263148,3.764296546039347
Overwale,51.03370074752757,3.707296165017713
Scheeplosserstraat,51.074604236927236,3.747076634963094
Braemstraat,51.03422383649974,3.7639439474089067
Driebeekstraat,51.0381188000301,3.7698560951154425
Schooldreef,51.03211526402496,3.7613056285067454
Meeuwstraat,51.08714856718233,3.7290452361385014
Begijnhoflaan,51.05916463952671,3.7116928674315113
Henri Mortierstraat,51.04004187047994,3.749009241800993
Elsstraat,51.064045249390375,3.7128143194395036
Bij Sint-Jozef,51.06307139768452,3.710191415328927
Drietorekensstraat,51.06272475077349,3.7113726913938803
Gagelstraat,51.06590837647983,3.720198446108538
Begijnhoflaan,51.0588574787795,3.7103932470102703
Spaarstraat,51.066750789371056,3.7233566772604467
Ijskelderstraat,51.062702355256626,3.7088298470461543
Jozef II-straat,51.06228619848584,3.711316962608326
Kaprijkestraat,51.066824105277675,3.7205558998092108
Jozef II-straat,51.062795896166115,3.712068935146136
Gebroeders De Smetstraat,51.061574862974155,3.7083283224668993
Victor Frisstraat,51.06364429178261,3.7084253382725447
Rabotstraat,51.05759770596872,3.714164272165046
Wondelgemstraat,51.06510382675392,3.7091907531333503
Wondelgemstraat,51.063634494953725,3.7097209548426333
Gasklokstraat,51.064481343379654,3.7081960099388764
Waldamkaai,51.056604612578475,3.7085908802937055
Elyzeese Velden,51.06361446073284,3.702559196173545
Ijskelderstraat,51.06097793555802,3.7094505930756383
Antwerpsesteenweg,51.064252406024806,3.7522872173953714
Albrecht Rodenbachstraat,51.072515149568694,3.7609141371975863
Heiveldstraat,51.0629519721043,3.7555606340131904
Heiveldstraat,51.06250272221567,3.7520772922298216
Reginald Warnefordstraat,51.058357278344296,3.745045405666916
Hogeweg,51.07369968880824,3.7468057973748112
Visitatiestraat,51.06544211635404,3.748644795892177
Halvemaanstraat,51.059685373846335,3.744745290599273
Schoolstraat,51.05807717407667,3.7501378787592734
Victor Braeckmanlaan,51.05918419044239,3.7505105168446007
Voldersstraat,51.05219208546781,3.722235144479026
Knokkestraat,51.03768402269212,3.712398845699751
Rozenbroekslag,51.05936875058034,3.759770512335213
Sint-Gerolfstraat,51.04381420467611,3.6374359913480925
Tarbotstraat,51.04471429389494,3.7410799285197034
Onderstraat,51.05622629485227,3.7243728245531433
Molenaarsstraat,51.06418032986466,3.718675751210324
Spaanskasteelplein,51.05441517081882,3.737657463609278
,51.05218560748585,3.72211211303599
Penitentenstraat,51.05792052046498,3.7269833233467784
Zuiderlaan,51.04950992226494,3.6876304339375023
Driebeekstraat,51.03685633722865,3.7660912055612155
Sint-Gerolfstraat,51.04374144078242,3.6372854557151886
Klein Raamhof,51.05557948299608,3.7173605610400746
Rozenbroekslag,51.05935308290341,3.759836855778352
Sint-Annastraat,51.04731950330277,3.7337262046748037
Knokkestraat,51.03767080657908,3.7124221583318358
Jozef Van Crombrugghestraat,51.0649902838257,3.7261808713499294
Oude Brusselseweg,51.03575124308604,3.7578364405253786
,51.05218896375888,3.7224100669657814
